DATAFLOW,COMMODITY_SITC,COUNTRY_DEST,STATE_ORIGIN,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:MERCH_EXP(1.0.0),689,TOT,6,M,2025-12,162,AUD,3,,
ABS:MERCH_EXP(1.0.0),662,TOT,2,M,2025-05,392,AUD,3,,
ABS:MERCH_EXP(1.0.0),662,TOT,2,M,2025-06,96,AUD,3,,
ABS:MERCH_EXP(1.0.0),662,TOT,2,M,2025-07,115,AUD,3,,
ABS:MERCH_EXP(1.0.0),662,TOT,2,M,2025-08,239,AUD,3,,
ABS:MERCH_EXP(1.0.0),662,TOT,2,M,2025-09,283,AUD,3,,
ABS:MERCH_EXP(1.0.0),662,TOT,2,M,2025-10,131,AUD,3,,
ABS:MERCH_EXP(1.0.0),662,TOT,2,M,2025-11,154,AUD,3,,
ABS:MERCH_EXP(1.0.0),662,TOT,2,M,2025-12,372,AUD,3,,
ABS:MERCH_EXP(1.0.0),662,TOT,2,M,2026-01,229,AUD,3,,
ABS:MERCH_EXP(1.0.0),662,TOT,2,M,2026-02,262,AUD,3,,
ABS:MERCH_EXP(1.0.0),662,TOT,2,M,2026-03,173,AUD,3,,
ABS:MERCH_EXP(1.0.0),662,TOT,2,M,2026-04,2727,AUD,3,,
ABS:MERCH_EXP(1.0.0),75,TOT,F,M,2025-05,125342,AUD,3,,
ABS:MERCH_EXP(1.0.0),75,TOT,F,M,2025-06,97850,AUD,3,,
ABS:MERCH_EXP(1.0.0),75,TOT,F,M,2025-07,128978,AUD,3,,
ABS:MERCH_EXP(1.0.0),75,TOT,F,M,2025-08,128750,AUD,3,,
ABS:MERCH_EXP(1.0.0),75,TOT,F,M,2025-09,111938,AUD,3,,
ABS:MERCH_EXP(1.0.0),75,TOT,F,M,2025-10,133982,AUD,3,,
ABS:MERCH_EXP(1.0.0),75,TOT,F,M,2025-11,117663,AUD,3,,
ABS:MERCH_EXP(1.0.0),75,TOT,F,M,2025-12,102756,AUD,3,,
ABS:MERCH_EXP(1.0.0),75,TOT,F,M,2026-01,110344,AUD,3,,
ABS:MERCH_EXP(1.0.0),75,TOT,F,M,2026-02,105505,AUD,3,,
ABS:MERCH_EXP(1.0.0),75,TOT,F,M,2026-03,146921,AUD,3,,
ABS:MERCH_EXP(1.0.0),75,TOT,F,M,2026-04,123692,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,9,M,2025-05,-5904100,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,9,M,2025-06,-5837414,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,9,M,2025-07,-6358306,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,9,M,2025-08,-5955790,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,9,M,2025-09,-5238553,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,9,M,2025-10,-5339219,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,9,M,2025-11,-5955175,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,9,M,2025-12,-5957803,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,9,M,2026-01,-5970090,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,9,M,2026-02,-4815507,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,9,M,2026-03,-5677848,AUD,3,,
ABS:MERCH_EXP(1.0.0),988,TOT,9,M,2026-04,-5542680,AUD,3,,
ABS:MERCH_EXP(1.0.0),551,TOT,1,M,2025-05,3628,AUD,3,,
ABS:MERCH_EXP(1.0.0),551,TOT,1,M,2025-06,2599,AUD,3,,
ABS:MERCH_EXP(1.0.0),551,TOT,1,M,2025-07,4546,AUD,3,,
ABS:MERCH_EXP(1.0.0),551,TOT,1,M,2025-08,3695,AUD,3,,
ABS:MERCH_EXP(1.0.0),551,TOT,1,M,2025-09,4389,AUD,3,,
ABS:MERCH_EXP(1.0.0),551,TOT,1,M,2025-10,1925,AUD,3,,
ABS:MERCH_EXP(1.0.0),551,TOT,1,M,2025-11,4235,AUD,3,,
ABS:MERCH_EXP(1.0.0),551,TOT,1,M,2025-12,3894,AUD,3,,
ABS:MERCH_EXP(1.0.0),551,TOT,1,M,2026-01,2767,AUD,3,,
ABS:MERCH_EXP(1.0.0),551,TOT,1,M,2026-02,5065,AUD,3,,
ABS:MERCH_EXP(1.0.0),551,TOT,1,M,2026-03,5285,AUD,3,,
ABS:MERCH_EXP(1.0.0),551,TOT,1,M,2026-04,3286,AUD,3,,
ABS:MERCH_EXP(1.0.0),00,TOT,3,M,2025-05,8591,AUD,3,,
ABS:MERCH_EXP(1.0.0),00,TOT,3,M,2025-06,14430,AUD,3,,
ABS:MERCH_EXP(1.0.0),00,TOT,3,M,2025-07,8815,AUD,3,,
ABS:MERCH_EXP(1.0.0),00,TOT,3,M,2025-08,7801,AUD,3,,
ABS:MERCH_EXP(1.0.0),00,TOT,3,M,2025-09,14590,AUD,3,,
ABS:MERCH_EXP(1.0.0),00,TOT,3,M,2025-10,7480,AUD,3,,
ABS:MERCH_EXP(1.0.0),00,TOT,3,M,2025-11,8157,AUD,3,,
ABS:MERCH_EXP(1.0.0),00,TOT,3,M,2025-12,17270,AUD,3,,
ABS:MERCH_EXP(1.0.0),00,TOT,3,M,2026-01,1516,AUD,3,,
ABS:MERCH_EXP(1.0.0),00,TOT,3,M,2026-02,3726,AUD,3,,
ABS:MERCH_EXP(1.0.0),00,TOT,3,M,2026-03,20350,AUD,3,,
ABS:MERCH_EXP(1.0.0),00,TOT,3,M,2026-04,8480,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,F,M,2025-05,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,F,M,2025-07,6,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,F,M,2025-11,16,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,F,M,2025-12,40,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,F,M,2026-01,1345,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,F,M,2026-02,279,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,F,M,2026-03,42,AUD,3,,
ABS:MERCH_EXP(1.0.0),712,TOT,F,M,2026-04,41,AUD,3,,
ABS:MERCH_EXP(1.0.0),072,TOT,4,M,2025-09,21,AUD,3,,
ABS:MERCH_EXP(1.0.0),062,TOT,5,M,2025-05,151,AUD,3,,
ABS:MERCH_EXP(1.0.0),062,TOT,5,M,2025-06,47,AUD,3,,
ABS:MERCH_EXP(1.0.0),062,TOT,5,M,2025-07,16,AUD,3,,
ABS:MERCH_EXP(1.0.0),062,TOT,5,M,2025-08,156,AUD,3,,
ABS:MERCH_EXP(1.0.0),062,TOT,5,M,2025-09,7,AUD,3,,
ABS:MERCH_EXP(1.0.0),062,TOT,5,M,2025-10,238,AUD,3,,
ABS:MERCH_EXP(1.0.0),062,TOT,5,M,2025-11,217,AUD,3,,
ABS:MERCH_EXP(1.0.0),062,TOT,5,M,2025-12,16,AUD,3,,
ABS:MERCH_EXP(1.0.0),062,TOT,5,M,2026-01,213,AUD,3,,
ABS:MERCH_EXP(1.0.0),062,TOT,5,M,2026-02,58,AUD,3,,
ABS:MERCH_EXP(1.0.0),062,TOT,5,M,2026-03,236,AUD,3,,
ABS:MERCH_EXP(1.0.0),062,TOT,5,M,2026-04,7,AUD,3,,
ABS:MERCH_EXP(1.0.0),678,TOT,6,M,2026-01,77,AUD,3,,
ABS:MERCH_EXP(1.0.0),678,TOT,6,M,2026-03,64,AUD,3,,
ABS:MERCH_EXP(1.0.0),96,TOT,1,M,2025-05,1719,AUD,3,,
ABS:MERCH_EXP(1.0.0),96,TOT,1,M,2025-06,20,AUD,3,,
ABS:MERCH_EXP(1.0.0),96,TOT,1,M,2025-07,338,AUD,3,,
ABS:MERCH_EXP(1.0.0),96,TOT,1,M,2025-08,489,AUD,3,,
ABS:MERCH_EXP(1.0.0),96,TOT,1,M,2025-09,343,AUD,3,,
ABS:MERCH_EXP(1.0.0),96,TOT,1,M,2025-10,824,AUD,3,,
ABS:MERCH_EXP(1.0.0),96,TOT,1,M,2025-11,42,AUD,3,,
ABS:MERCH_EXP(1.0.0),96,TOT,1,M,2025-12,30,AUD,3,,
ABS:MERCH_EXP(1.0.0),96,TOT,1,M,2026-01,25,AUD,3,,
ABS:MERCH_EXP(1.0.0),96,TOT,1,M,2026-02,289,AUD,3,,
ABS:MERCH_EXP(1.0.0),96,TOT,1,M,2026-03,50,AUD,3,,
ABS:MERCH_EXP(1.0.0),96,TOT,1,M,2026-04,460,AUD,3,,
ABS:MERCH_EXP(1.0.0),676,TOT,7,M,2025-05,2,AUD,3,,
ABS:MERCH_EXP(1.0.0),676,TOT,7,M,2025-10,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),674,TOT,3,M,2025-05,592,AUD,3,,
ABS:MERCH_EXP(1.0.0),674,TOT,3,M,2025-06,509,AUD,3,,
ABS:MERCH_EXP(1.0.0),674,TOT,3,M,2025-07,151,AUD,3,,
ABS:MERCH_EXP(1.0.0),674,TOT,3,M,2025-08,136,AUD,3,,
ABS:MERCH_EXP(1.0.0),674,TOT,3,M,2025-09,232,AUD,3,,
ABS:MERCH_EXP(1.0.0),674,TOT,3,M,2025-10,489,AUD,3,,
ABS:MERCH_EXP(1.0.0),674,TOT,3,M,2025-11,412,AUD,3,,
ABS:MERCH_EXP(1.0.0),674,TOT,3,M,2025-12,240,AUD,3,,
ABS:MERCH_EXP(1.0.0),674,TOT,3,M,2026-01,297,AUD,3,,
ABS:MERCH_EXP(1.0.0),674,TOT,3,M,2026-02,101,AUD,3,,
ABS:MERCH_EXP(1.0.0),674,TOT,3,M,2026-03,1493,AUD,3,,
ABS:MERCH_EXP(1.0.0),674,TOT,3,M,2026-04,1214,AUD,3,,
ABS:MERCH_EXP(1.0.0),054,TOT,4,M,2025-05,44739,AUD,3,,
ABS:MERCH_EXP(1.0.0),054,TOT,4,M,2025-06,28399,AUD,3,,
ABS:MERCH_EXP(1.0.0),054,TOT,4,M,2025-07,26026,AUD,3,,
ABS:MERCH_EXP(1.0.0),054,TOT,4,M,2025-08,13018,AUD,3,,
ABS:MERCH_EXP(1.0.0),054,TOT,4,M,2025-09,28563,AUD,3,,
ABS:MERCH_EXP(1.0.0),054,TOT,4,M,2025-10,11620,AUD,3,,
ABS:MERCH_EXP(1.0.0),054,TOT,4,M,2025-11,133974,AUD,3,,
ABS:MERCH_EXP(1.0.0),054,TOT,4,M,2025-12,194798,AUD,3,,
ABS:MERCH_EXP(1.0.0),054,TOT,4,M,2026-01,167500,AUD,3,,
ABS:MERCH_EXP(1.0.0),054,TOT,4,M,2026-02,89351,AUD,3,,
ABS:MERCH_EXP(1.0.0),054,TOT,4,M,2026-03,57083,AUD,3,,
ABS:MERCH_EXP(1.0.0),054,TOT,4,M,2026-04,40885,AUD,3,,
ABS:MERCH_EXP(1.0.0),53,TOT,7,M,2025-05,23,AUD,3,,
ABS:MERCH_EXP(1.0.0),53,TOT,7,M,2025-06,5,AUD,3,,
ABS:MERCH_EXP(1.0.0),53,TOT,7,M,2025-07,14,AUD,3,,
ABS:MERCH_EXP(1.0.0),53,TOT,7,M,2025-08,46,AUD,3,,
ABS:MERCH_EXP(1.0.0),53,TOT,7,M,2025-10,8,AUD,3,,
ABS:MERCH_EXP(1.0.0),53,TOT,7,M,2025-11,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),53,TOT,7,M,2025-12,73,AUD,3,,
ABS:MERCH_EXP(1.0.0),53,TOT,7,M,2026-01,55,AUD,3,,
ABS:MERCH_EXP(1.0.0),53,TOT,7,M,2026-02,4,AUD,3,,
ABS:MERCH_EXP(1.0.0),53,TOT,7,M,2026-03,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),53,TOT,7,M,2026-04,16,AUD,3,,
ABS:MERCH_EXP(1.0.0),971,TOT,5,M,2025-05,1411868,AUD,3,,
ABS:MERCH_EXP(1.0.0),971,TOT,5,M,2025-06,3155223,AUD,3,,
ABS:MERCH_EXP(1.0.0),971,TOT,5,M,2025-07,4337396,AUD,3,,
ABS:MERCH_EXP(1.0.0),971,TOT,5,M,2025-08,1171470,AUD,3,,
ABS:MERCH_EXP(1.0.0),971,TOT,5,M,2025-09,3207801,AUD,3,,
ABS:MERCH_EXP(1.0.0),971,TOT,5,M,2025-10,3462465,AUD,3,,
ABS:MERCH_EXP(1.0.0),971,TOT,5,M,2025-11,2372358,AUD,3,,
ABS:MERCH_EXP(1.0.0),971,TOT,5,M,2025-12,2088824,AUD,3,,
ABS:MERCH_EXP(1.0.0),971,TOT,5,M,2026-01,2887491,AUD,3,,
ABS:MERCH_EXP(1.0.0),971,TOT,5,M,2026-02,4542211,AUD,3,,
ABS:MERCH_EXP(1.0.0),971,TOT,5,M,2026-03,4097200,AUD,3,,
ABS:MERCH_EXP(1.0.0),971,TOT,5,M,2026-04,3523505,AUD,3,,
ABS:MERCH_EXP(1.0.0),562,TOT,6,M,2025-10,100,AUD,3,,
ABS:MERCH_EXP(1.0.0),04,TOT,7,M,2025-08,14,AUD,3,,
ABS:MERCH_EXP(1.0.0),04,TOT,7,M,2025-10,9,AUD,3,,
ABS:MERCH_EXP(1.0.0),04,TOT,7,M,2025-11,8,AUD,3,,
ABS:MERCH_EXP(1.0.0),04,TOT,7,M,2025-12,33,AUD,3,,
ABS:MERCH_EXP(1.0.0),04,TOT,7,M,2026-03,15,AUD,3,,
ABS:MERCH_EXP(1.0.0),04,TOT,7,M,2026-04,8,AUD,3,,
ABS:MERCH_EXP(1.0.0),597,TOT,TOT,M,2025-05,7169,AUD,3,,
ABS:MERCH_EXP(1.0.0),597,TOT,TOT,M,2025-06,6641,AUD,3,,
ABS:MERCH_EXP(1.0.0),597,TOT,TOT,M,2025-07,8517,AUD,3,,
ABS:MERCH_EXP(1.0.0),597,TOT,TOT,M,2025-08,7913,AUD,3,,
ABS:MERCH_EXP(1.0.0),597,TOT,TOT,M,2025-09,6811,AUD,3,,
ABS:MERCH_EXP(1.0.0),597,TOT,TOT,M,2025-10,7221,AUD,3,,
ABS:MERCH_EXP(1.0.0),597,TOT,TOT,M,2025-11,7520,AUD,3,,
ABS:MERCH_EXP(1.0.0),597,TOT,TOT,M,2025-12,8046,AUD,3,,
ABS:MERCH_EXP(1.0.0),597,TOT,TOT,M,2026-01,7577,AUD,3,,
ABS:MERCH_EXP(1.0.0),597,TOT,TOT,M,2026-02,7396,AUD,3,,
ABS:MERCH_EXP(1.0.0),597,TOT,TOT,M,2026-03,10112,AUD,3,,
ABS:MERCH_EXP(1.0.0),597,TOT,TOT,M,2026-04,8306,AUD,3,,
ABS:MERCH_EXP(1.0.0),0,TOT,7,M,2025-05,48518,AUD,3,,
ABS:MERCH_EXP(1.0.0),0,TOT,7,M,2025-06,38240,AUD,3,,
ABS:MERCH_EXP(1.0.0),0,TOT,7,M,2025-07,39329,AUD,3,,
ABS:MERCH_EXP(1.0.0),0,TOT,7,M,2025-08,51446,AUD,3,,
ABS:MERCH_EXP(1.0.0),0,TOT,7,M,2025-09,44467,AUD,3,,
ABS:MERCH_EXP(1.0.0),0,TOT,7,M,2025-10,35432,AUD,3,,
ABS:MERCH_EXP(1.0.0),0,TOT,7,M,2025-11,57215,AUD,3,,
ABS:MERCH_EXP(1.0.0),0,TOT,7,M,2025-12,78801,AUD,3,,
ABS:MERCH_EXP(1.0.0),0,TOT,7,M,2026-01,10510,AUD,3,,
ABS:MERCH_EXP(1.0.0),0,TOT,7,M,2026-02,14765,AUD,3,,
ABS:MERCH_EXP(1.0.0),0,TOT,7,M,2026-03,19783,AUD,3,,
ABS:MERCH_EXP(1.0.0),0,TOT,7,M,2026-04,48718,AUD,3,,
ABS:MERCH_EXP(1.0.0),682,TOT,3,M,2025-05,449016,AUD,3,,
ABS:MERCH_EXP(1.0.0),682,TOT,3,M,2025-06,254997,AUD,3,,
ABS:MERCH_EXP(1.0.0),682,TOT,3,M,2025-07,299862,AUD,3,,
ABS:MERCH_EXP(1.0.0),682,TOT,3,M,2025-08,280800,AUD,3,,
ABS:MERCH_EXP(1.0.0),682,TOT,3,M,2025-09,337797,AUD,3,,
ABS:MERCH_EXP(1.0.0),682,TOT,3,M,2025-10,233498,AUD,3,,
ABS:MERCH_EXP(1.0.0),682,TOT,3,M,2025-11,321560,AUD,3,,
ABS:MERCH_EXP(1.0.0),682,TOT,3,M,2025-12,230722,AUD,3,,
ABS:MERCH_EXP(1.0.0),682,TOT,3,M,2026-01,202403,AUD,3,,
ABS:MERCH_EXP(1.0.0),682,TOT,3,M,2026-02,91298,AUD,3,,
ABS:MERCH_EXP(1.0.0),682,TOT,3,M,2026-03,85424,AUD,3,,
ABS:MERCH_EXP(1.0.0),682,TOT,3,M,2026-04,41929,AUD,3,,
ABS:MERCH_EXP(1.0.0),689,TOT,5,M,2025-05,26244,AUD,3,,
ABS:MERCH_EXP(1.0.0),689,TOT,5,M,2025-06,6347,AUD,3,,
ABS:MERCH_EXP(1.0.0),689,TOT,5,M,2025-07,1282,AUD,3,,
ABS:MERCH_EXP(1.0.0),689,TOT,5,M,2025-08,2701,AUD,3,,
ABS:MERCH_EXP(1.0.0),689,TOT,5,M,2025-09,12843,AUD,3,,
ABS:MERCH_EXP(1.0.0),689,TOT,5,M,2025-10,1080,AUD,3,,
ABS:MERCH_EXP(1.0.0),689,TOT,5,M,2025-11,20091,AUD,3,,
ABS:MERCH_EXP(1.0.0),689,TOT,5,M,2025-12,24001,AUD,3,,
ABS:MERCH_EXP(1.0.0),689,TOT,5,M,2026-01,23191,AUD,3,,
ABS:MERCH_EXP(1.0.0),689,TOT,5,M,2026-02,16731,AUD,3,,
ABS:MERCH_EXP(1.0.0),689,TOT,5,M,2026-03,17135,AUD,3,,
ABS:MERCH_EXP(1.0.0),689,TOT,5,M,2026-04,23687,AUD,3,,
ABS:MERCH_EXP(1.0.0),629,TOT,4,M,2025-05,400,AUD,3,,
ABS:MERCH_EXP(1.0.0),629,TOT,4,M,2025-06,235,AUD,3,,
ABS:MERCH_EXP(1.0.0),629,TOT,4,M,2025-07,92,AUD,3,,
ABS:MERCH_EXP(1.0.0),629,TOT,4,M,2025-08,158,AUD,3,,
ABS:MERCH_EXP(1.0.0),629,TOT,4,M,2025-09,37,AUD,3,,
ABS:MERCH_EXP(1.0.0),629,TOT,4,M,2025-10,175,AUD,3,,
ABS:MERCH_EXP(1.0.0),629,TOT,4,M,2025-11,178,AUD,3,,
ABS:MERCH_EXP(1.0.0),629,TOT,4,M,2025-12,327,AUD,3,,
ABS:MERCH_EXP(1.0.0),629,TOT,4,M,2026-01,14,AUD,3,,
ABS:MERCH_EXP(1.0.0),629,TOT,4,M,2026-02,338,AUD,3,,
ABS:MERCH_EXP(1.0.0),629,TOT,4,M,2026-03,109,AUD,3,,
ABS:MERCH_EXP(1.0.0),629,TOT,4,M,2026-04,171,AUD,3,,
ABS:MERCH_EXP(1.0.0),782,TOT,7,M,2025-09,45,AUD,3,,
ABS:MERCH_EXP(1.0.0),782,TOT,7,M,2025-12,268,AUD,3,,
ABS:MERCH_EXP(1.0.0),782,TOT,7,M,2026-02,19,AUD,3,,
ABS:MERCH_EXP(1.0.0),572,TOT,F,M,2025-06,247,AUD,3,,
ABS:MERCH_EXP(1.0.0),572,TOT,F,M,2025-07,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),572,TOT,F,M,2025-08,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),572,TOT,F,M,2025-11,2,AUD,3,,
ABS:MERCH_EXP(1.0.0),572,TOT,F,M,2025-12,28,AUD,3,,
ABS:MERCH_EXP(1.0.0),572,TOT,F,M,2026-01,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),572,TOT,F,M,2026-02,1,AUD,3,,
ABS:MERCH_EXP(1.0.0),572,TOT,F,M,2026-04,0,AUD,3,,
ABS:MERCH_EXP(1.0.0),673,TOT,2,M,2025-05,19,AUD,3,,
ABS:MERCH_EXP(1.0.0),673,TOT,2,M,2025-06,87,AUD,3,,
ABS:MERCH_EXP(1.0.0),673,TOT,2,M,2025-07,118,AUD,3,,
ABS:MERCH_EXP(1.0.0),673,TOT,2,M,2025-08,102,AUD,3,,
ABS:MERCH_EXP(1.0.0),673,TOT,2,M,2025-09,6081,AUD,3,,
ABS:MERCH_EXP(1.0.0),673,TOT,2,M,2025-10,64,AUD,3,,
ABS:MERCH_EXP(1.0.0),673,TOT,2,M,2025-11,3688,AUD,3,,
ABS:MERCH_EXP(1.0.0),673,TOT,2,M,2025-12,56,AUD,3,,
ABS:MERCH_EXP(1.0.0),673,TOT,2,M,2026-01,48,AUD,3,,
ABS:MERCH_EXP(1.0.0),673,TOT,2,M,2026-02,17,AUD,3,,
ABS:MERCH_EXP(1.0.0),673,TOT,2,M,2026-03,181,AUD,3,,
ABS:MERCH_EXP(1.0.0),673,TOT,2,M,2026-04,55,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,TOT,M,2025-05,537,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,TOT,M,2025-06,885,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,TOT,M,2025-07,48,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,TOT,M,2025-08,119,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,TOT,M,2025-09,92,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,TOT,M,2025-10,382,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,TOT,M,2025-11,392,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,TOT,M,2025-12,518,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,TOT,M,2026-01,306,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,TOT,M,2026-02,515,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,TOT,M,2026-03,564,AUD,3,,
ABS:MERCH_EXP(1.0.0),579,TOT,TOT,M,2026-04,647,AUD,3,,
ABS:MERCH_EXP(1.0.0),25,TOT,7,M,2025-05,96,AUD,3,,
ABS:MERCH_EXP(1.0.0),25,TOT,7,M,2025-07,140,AUD,3,,
ABS:MERCH_EXP(1.0.0),25,TOT,7,M,2025-08,107,AUD,3,,
ABS:MERCH_EXP(1.0.0),25,TOT,7,M,2025-09,179,AUD,3,,
ABS:MERCH_EXP(1.0.0),25,TOT,7,M,2025-10,21,AUD,3,,
ABS:MERCH_EXP(1.0.0),25,TOT,7,M,2025-11,106,AUD,3,,
ABS:MERCH_EXP(1.0.0),25,TOT,7,M,2025-12,81,AUD,3,,
ABS:MERCH_EXP(1.0.0),25,TOT,7,M,2026-01,70,AUD,3,,
ABS:MERCH_EXP(1.0.0),25,TOT,7,M,2026-02,59,AUD,3,,
ABS:MERCH_EXP(1.0.0),25,TOT,7,M,2026-03,81,AUD,3,,
ABS:MERCH_EXP(1.0.0),25,TOT,7,M,2026-04,62,AUD,3,,
ABS:MERCH_EXP(1.0.0),69,TOT,1,M,2025-05,30380,AUD,3,,
ABS:MERCH_EXP(1.0.0),69,TOT,1,M,2025-06,29381,AUD,3,,
ABS:MERCH_EXP(1.0.0),69,TOT,1,M,2025-07,34014,AUD,3,,
ABS:MERCH_EXP(1.0.0),69,TOT,1,M,2025-08,23002,AUD,3,,
ABS:MERCH_EXP(1.0.0),69,TOT,1,M,2025-09,29058,AUD,3,,
ABS:MERCH_EXP(1.0.0),69,TOT,1,M,2025-10,28186,AUD,3,,
ABS:MERCH_EXP(1.0.0),69,TOT,1,M,2025-11,23510,AUD,3,,
ABS:MERCH_EXP(1.0.0),69,TOT,1,M,2025-12,28111,AUD,3,,
ABS:MERCH_EXP(1.0.0),69,TOT,1,M,2026-01,19345,AUD,3,,
ABS:MERCH_EXP(1.0.0),69,TOT,1,M,2026-02,22536,AUD,3,,
ABS:MERCH_EXP(1.0.0),69,TOT,1,M,2026-03,28656,AUD,3,,
ABS:MERCH_EXP(1.0.0),69,TOT,1,M,2026-04,26385,AUD,3,,
ABS:MERCH_EXP(1.0.0),737,TOT,4,M,2025-05,474,AUD,3,,
ABS:MERCH_EXP(1.0.0),737,TOT,4,M,2025-06,17,AUD,3,,
ABS:MERCH_EXP(1.0.0),737,TOT,4,M,2025-07,150,AUD,3,,
ABS:MERCH_EXP(1.0.0),737,TOT,4,M,2025-08,3,AUD,3,,
ABS:MERCH_EXP(1.0.0),737,TOT,4,M,2025-09,247,AUD,3,,
ABS:MERCH_EXP(1.0.0),737,TOT,4,M,2025-11,90,AUD,3,,
ABS:MERCH_EXP(1.0.0),737,TOT,4,M,2025-12,134,AUD,3,,
ABS:MERCH_EXP(1.0.0),737,TOT,4,M,2026-01,460,AUD,3,,
ABS:MERCH_EXP(1.0.0),737,TOT,4,M,2026-02,40,AUD,3,,
ABS:MERCH_EXP(1.0.0),737,TOT,4,M,2026-04,11,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,TOT,M,2025-05,285760,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,TOT,M,2025-06,258958,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,TOT,M,2025-07,304464,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,TOT,M,2025-08,281662,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,TOT,M,2025-09,271276,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,TOT,M,2025-10,274693,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,TOT,M,2025-11,300727,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,TOT,M,2025-12,281519,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,TOT,M,2026-01,203370,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,TOT,M,2026-02,271664,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,TOT,M,2026-03,265823,AUD,3,,
ABS:MERCH_EXP(1.0.0),74,TOT,TOT,M,2026-04,246264,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,TOT,M,2025-05,60276,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,TOT,M,2025-06,66476,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,TOT,M,2025-07,64448,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,TOT,M,2025-08,69323,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,TOT,M,2025-09,56137,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,TOT,M,2025-10,65587,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,TOT,M,2025-11,55920,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,TOT,M,2025-12,52774,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,TOT,M,2026-01,42424,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,TOT,M,2026-02,58462,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,TOT,M,2026-03,57121,AUD,3,,
ABS:MERCH_EXP(1.0.0),29,TOT,TOT,M,2026-04,64245,AUD,3,,
ABS:MERCH_EXP(1.0.0),744,TOT,TOT,M,2025-05,53501,AUD,3,,
ABS:MERCH_EXP(1.0.0),744,TOT,TOT,M,2025-06,50596,AUD,3,,
ABS:MERCH_EXP(1.0.0),744,TOT,TOT,M,2025-07,56125,AUD,3,,
ABS:MERCH_EXP(1.0.0),744,TOT,TOT,M,2025-08,56990,AUD,3,,
